"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"166294","chr9",69044457,69044545,89,69044496,7,5.11361,4.08017,2.99067,"Ind1_75DA24h_dedup_peak_166294"
"166295","chr9",69044762,69045099,338,69044999,10,8.31316,5.69713,5.9323,"Ind1_75DA24h_dedup_peak_166295"
"166296","chr9",69054303,69054376,74,69054342,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166296"
"166297","chr9",69056542,69056679,138,69056589,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166297"
"166298","chr9",69063968,69064049,82,69064014,5,3.40595,3.1196,1.50531,"Ind1_75DA24h_dedup_peak_166298"
"166299","chr9",69067185,69067322,138,69067287,8,5.81364,4.41349,3.6422,"Ind1_75DA24h_dedup_peak_166299"
"166300","chr9",69068153,69068242,90,69068179,8,5.82628,4.42159,3.65406,"Ind1_75DA24h_dedup_peak_166300"
"166301","chr9",69068619,69068754,136,69068666,9,6.77316,4.88596,4.51659,"Ind1_75DA24h_dedup_peak_166301"
"166302","chr9",69086048,69086180,133,69086107,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166302"
"166303","chr9",69113578,69113712,135,69113618,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166303"
"166304","chr9",69121067,69121393,327,69121187,11,6.06886,4.12344,3.85527,"Ind1_75DA24h_dedup_peak_166304"
"166305","chr9",69121539,69121986,448,69121614,18,12.54549,6.53718,9.92888,"Ind1_75DA24h_dedup_peak_166305"
"166306","chr9",69122191,69122397,207,69122266,20,14.61237,7.22531,11.89376,"Ind1_75DA24h_dedup_peak_166306"
"166307","chr9",69122536,69122897,362,69122735,15,9.61369,5.50499,7.15265,"Ind1_75DA24h_dedup_peak_166307"
"166308","chr9",69130993,69131299,307,69131034,12,9.81066,6.26028,7.34058,"Ind1_75DA24h_dedup_peak_166308"
"166309","chr9",69131699,69131927,229,69131773,18,16.60138,8.95617,13.7997,"Ind1_75DA24h_dedup_peak_166309"
"166310","chr9",69149545,69149727,183,69149586,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_166310"
"166311","chr9",69155414,69155627,214,69155569,13,12.38425,7.63523,9.77452,"Ind1_75DA24h_dedup_peak_166311"
"166312","chr9",69157844,69158115,272,69157909,15,14.66429,8.56876,11.94376,"Ind1_75DA24h_dedup_peak_166312"
"166313","chr9",69173854,69173982,129,69173880,14,6.87889,4.13035,4.61582,"Ind1_75DA24h_dedup_peak_166313"
"166314","chr9",69174116,69174498,383,69174292,19,10.86459,5.4015,8.33243,"Ind1_75DA24h_dedup_peak_166314"
"166315","chr9",69174591,69174730,140,69174696,13,5.9771,3.77724,3.79432,"Ind1_75DA24h_dedup_peak_166315"
"166316","chr9",69175161,69175391,231,69175271,34,26.08034,9.47175,22.92547,"Ind1_75DA24h_dedup_peak_166316"
"166317","chr9",69178503,69178903,401,69178653,21,9.88028,4.58887,7.4069,"Ind1_75DA24h_dedup_peak_166317"
"166318","chr9",69180568,69181046,479,69180916,42,39.4649,13.68575,35.89973,"Ind1_75DA24h_dedup_peak_166318"
"166319","chr9",69186901,69187500,600,69187189,23,22.73899,11.11717,19.7021,"Ind1_75DA24h_dedup_peak_166319"
"166320","chr9",69195818,69196014,197,69195861,9,6.87287,4.94924,4.61001,"Ind1_75DA24h_dedup_peak_166320"
"166321","chr9",69200192,69200325,134,69200224,11,8.05056,5.3546,5.70091,"Ind1_75DA24h_dedup_peak_166321"
"166322","chr9",69204459,69204701,243,69204606,7,5.23723,4.15947,3.10587,"Ind1_75DA24h_dedup_peak_166322"
"166323","chr9",69205021,69205188,168,69205121,9,7.58923,5.39871,5.26497,"Ind1_75DA24h_dedup_peak_166323"
"166324","chr9",69211747,69211884,138,69211874,9,6.66252,4.8156,4.41267,"Ind1_75DA24h_dedup_peak_166324"
"166325","chr9",69215985,69216219,235,69216063,23,21.85199,10.58561,18.84447,"Ind1_75DA24h_dedup_peak_166325"
"166326","chr9",69221065,69221371,307,69221306,15,11.80609,6.8209,9.23175,"Ind1_75DA24h_dedup_peak_166326"
"166327","chr9",69223585,69223815,231,69223701,14,11.37909,6.79527,8.82383,"Ind1_75DA24h_dedup_peak_166327"
"166328","chr9",69248072,69248289,218,69248227,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166328"
"166329","chr9",69264609,69264772,164,69264742,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166329"
"166330","chr9",69273227,69273449,223,69273316,43,53.34246,21.11263,49.41432,"Ind1_75DA24h_dedup_peak_166330"
"166331","chr9",69296192,69296481,290,69296351,34,35.01189,14.30521,31.57521,"Ind1_75DA24h_dedup_peak_166331"
"166332","chr9",69297393,69297587,195,69297454,25,23.12369,10.67566,20.07017,"Ind1_75DA24h_dedup_peak_166332"
"166333","chr9",69307466,69308097,632,69307918,32,31.90612,13.2848,28.56382,"Ind1_75DA24h_dedup_peak_166333"
"166334","chr9",69324497,69325333,837,69325043,45,38.41182,12.12955,34.87675,"Ind1_75DA24h_dedup_peak_166334"
"166335","chr9",69340645,69340795,151,69340681,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166335"
"166336","chr9",69376664,69376974,311,69376855,20,11.90332,5.747,9.32468,"Ind1_75DA24h_dedup_peak_166336"
"166337","chr9",69379234,69379891,658,69379425,37,28.76851,9.93196,25.52654,"Ind1_75DA24h_dedup_peak_166337"
"166338","chr9",69380919,69381185,267,69381059,39,30.68061,10.27401,27.37733,"Ind1_75DA24h_dedup_peak_166338"
"166339","chr9",69386729,69386958,230,69386799,13,10.26524,6.33153,7.77332,"Ind1_75DA24h_dedup_peak_166339"
"166340","chr9",69387132,69387210,79,69387188,9,5.73559,4.22269,3.56967,"Ind1_75DA24h_dedup_peak_166340"
"166341","chr9",69389508,69389746,239,69389668,13,8.53016,5.26368,6.13839,"Ind1_75DA24h_dedup_peak_166341"
"166342","chr9",69392132,69392261,130,69392221,14,9.6363,5.72822,7.1742,"Ind1_75DA24h_dedup_peak_166342"
"166343","chr9",69397999,69398179,181,69398065,9,6.7036,4.84175,4.45137,"Ind1_75DA24h_dedup_peak_166343"
"166344","chr9",69412117,69412307,191,69412182,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166344"
"166345","chr9",69412723,69413056,334,69412895,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_166345"
"166346","chr9",69422416,69422504,89,69422439,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166346"
"166347","chr9",69506559,69506725,167,69506596,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166347"
"166348","chr9",69516025,69516157,133,69516045,8,4.83818,3.78251,2.76772,"Ind1_75DA24h_dedup_peak_166348"
"166349","chr9",69516334,69517121,788,69516827,19,16.09642,8.36614,13.31335,"Ind1_75DA24h_dedup_peak_166349"
"166350","chr9",69554941,69555342,402,69555078,16,17.33496,9.92077,14.49963,"Ind1_75DA24h_dedup_peak_166350"
"166351","chr9",69580727,69580848,122,69580742,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166351"
"166352","chr9",69585680,69585826,147,69585793,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166352"
"166353","chr9",69604167,69604849,683,69604704,18,19.8731,10.91859,16.94213,"Ind1_75DA24h_dedup_peak_166353"
"166354","chr9",69637955,69638028,74,69637975,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166354"
"166355","chr9",69671858,69672358,501,69672197,15,8.68162,4.96824,6.28207,"Ind1_75DA24h_dedup_peak_166355"
"166356","chr9",69672468,69672550,83,69672502,9,3.96389,3.10515,1.99732,"Ind1_75DA24h_dedup_peak_166356"
"166357","chr9",69672681,69673305,625,69672964,34,28.87361,10.89332,25.62832,"Ind1_75DA24h_dedup_peak_166357"
"166358","chr9",69719520,69719626,107,69719586,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166358"
"166359","chr9",69759485,69760190,706,69760126,30,26.40773,10.87574,23.24251,"Ind1_75DA24h_dedup_peak_166359"
"166360","chr9",69763501,69763838,338,69763556,14,9.06022,5.38246,6.64137,"Ind1_75DA24h_dedup_peak_166360"
"166361","chr9",69820628,69820960,333,69820671,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_166361"
"166362","chr9",69885585,69885884,300,69885835,21,24.57131,12.83865,21.46761,"Ind1_75DA24h_dedup_peak_166362"
"166363","chr9",69886074,69886174,101,69886114,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_166363"
"166364","chr9",69898185,69898286,102,69898243,10,8.0393,5.52595,5.69019,"Ind1_75DA24h_dedup_peak_166364"
"166365","chr9",69898750,69899178,429,69898989,22,22.73976,11.44678,19.70274,"Ind1_75DA24h_dedup_peak_166365"
"166366","chr9",69900529,69900683,155,69900606,14,12.55753,7.52126,9.94057,"Ind1_75DA24h_dedup_peak_166366"
"166367","chr9",69936600,69936734,135,69936643,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_166367"
"166368","chr9",69946904,69946989,86,69946932,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166368"
"166369","chr9",69971804,69971907,104,69971873,18,12.54549,6.53718,9.92888,"Ind1_75DA24h_dedup_peak_166369"
"166370","chr9",69975801,69976481,681,69976399,42,40.2259,14.08802,36.63956,"Ind1_75DA24h_dedup_peak_166370"
"166371","chr9",69977089,69977280,192,69977107,14,8.4231,5.0064,6.03663,"Ind1_75DA24h_dedup_peak_166371"
"166372","chr9",69981774,69981956,183,69981835,14,14.47253,8.67585,11.76749,"Ind1_75DA24h_dedup_peak_166372"
"166373","chr9",70038193,70038456,264,70038249,18,20.16388,11.08792,17.21802,"Ind1_75DA24h_dedup_peak_166373"
"166374","chr9",70043784,70044014,231,70043910,25,22.90335,10.54617,19.86082,"Ind1_75DA24h_dedup_peak_166374"
"166375","chr9",70044631,70044878,248,70044837,17,12.95887,7.02427,10.32469,"Ind1_75DA24h_dedup_peak_166375"
"166376","chr9",70101426,70101507,82,70101445,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166376"
"166377","chr9",70111786,70111913,128,70111836,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166377"
"166378","chr9",70120957,70121131,175,70121089,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_166378"
"166379","chr9",70195583,70195714,132,70195617,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_166379"
"166380","chr9",70256407,70256496,90,70256431,15,7.96012,4.56549,5.61542,"Ind1_75DA24h_dedup_peak_166380"
"166381","chr9",70258215,70258451,237,70258255,18,10.65898,5.48588,8.14825,"Ind1_75DA24h_dedup_peak_166381"
"166382","chr9",70258550,70259681,1132,70258859,46,40.37387,12.74499,36.78339,"Ind1_75DA24h_dedup_peak_166382"
"166383","chr9",70263477,70263594,118,70263542,10,4.64116,3.39988,2.58691,"Ind1_75DA24h_dedup_peak_166383"
"166384","chr9",70268245,70268318,74,70268268,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166384"
"166385","chr9",70389714,70390054,341,70389914,18,19.71422,10.82557,16.78884,"Ind1_75DA24h_dedup_peak_166385"
"166386","chr9",70412813,70413153,341,70413062,23,11.28968,4.92539,8.7386,"Ind1_75DA24h_dedup_peak_166386"
"166387","chr9",70413237,70413471,235,70413275,18,7.4511,3.87548,5.13468,"Ind1_75DA24h_dedup_peak_166387"
"166388","chr9",70413760,70414481,722,70414088,78,67.21812,14.34226,62.98101,"Ind1_75DA24h_dedup_peak_166388"
"166389","chr9",70418874,70419282,409,70418967,41,19.81839,5.61914,16.88944,"Ind1_75DA24h_dedup_peak_166389"
"166390","chr9",70419554,70421059,1506,70420608,34,17.40116,5.73881,14.56348,"Ind1_75DA24h_dedup_peak_166390"
"166391","chr9",70438757,70438866,110,70438804,17,18.73772,10.50435,15.84625,"Ind1_75DA24h_dedup_peak_166391"
"166392","chr9",70479877,70480203,327,70479988,15,14.38629,8.40058,11.68474,"Ind1_75DA24h_dedup_peak_166392"
"166393","chr9",70484687,70484772,86,70484738,8,5.46771,4.19071,3.32018,"Ind1_75DA24h_dedup_peak_166393"
"166394","chr9",70485095,70485189,95,70485099,6,4.29347,3.63954,2.26694,"Ind1_75DA24h_dedup_peak_166394"
"166395","chr9",70485432,70485625,194,70485491,20,21.4424,11.29171,18.45265,"Ind1_75DA24h_dedup_peak_166395"
"166396","chr9",70577269,70577787,519,70577478,28,34.56052,16.38365,31.13701,"Ind1_75DA24h_dedup_peak_166396"
"166397","chr9",70587303,70587430,128,70587354,22,26.08018,13.42222,22.92535,"Ind1_75DA24h_dedup_peak_166397"
"166398","chr9",70588520,70588603,84,70588572,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166398"
"166399","chr9",70601616,70601833,218,70601787,22,22.32403,11.19681,19.30095,"Ind1_75DA24h_dedup_peak_166399"
"166400","chr9",70602516,70602658,143,70602565,14,12.28827,7.35581,9.68246,"Ind1_75DA24h_dedup_peak_166400"
"166401","chr9",70609725,70609800,76,70609764,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166401"
"166402","chr9",70615161,70615406,246,70615332,18,19.55857,10.73412,16.63859,"Ind1_75DA24h_dedup_peak_166402"
"166403","chr9",70677478,70677619,142,70677530,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166403"
"166404","chr9",70701242,70701455,214,70701380,32,42.07585,19.25797,38.43792,"Ind1_75DA24h_dedup_peak_166404"
"166405","chr9",70810171,70810251,81,70810215,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166405"
"166406","chr9",70850572,70850656,85,70850644,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166406"
"166407","chr9",70901889,70902024,136,70902012,11,7.60577,5.07524,5.28076,"Ind1_75DA24h_dedup_peak_166407"
"166408","chr9",70902265,70902388,124,70902298,11,7.58027,5.05924,5.25667,"Ind1_75DA24h_dedup_peak_166408"
"166409","chr9",70902690,70903025,336,70902846,43,49.1169,18.63867,45.29299,"Ind1_75DA24h_dedup_peak_166409"
"166410","chr9",70910711,70910878,168,70910841,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166410"
"166411","chr9",70921306,70921607,302,70921444,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_166411"
"166412","chr9",70925004,70925217,214,70925107,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_166412"
"166413","chr9",70954144,70954535,392,70954302,40,44.95171,17.56253,41.23592,"Ind1_75DA24h_dedup_peak_166413"
"166414","chr9",70973142,70973302,161,70973204,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_166414"
"166415","chr9",71079482,71079736,255,71079705,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166415"
"166416","chr9",71145291,71145488,198,71145327,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_166416"
"166417","chr9",71180966,71181050,85,71180983,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166417"
"166418","chr9",71446262,71446366,105,71446320,16,11.64238,6.48273,9.07533,"Ind1_75DA24h_dedup_peak_166418"
"166419","chr9",71446462,71447377,916,71446966,38,38.8756,14.91466,35.32645,"Ind1_75DA24h_dedup_peak_166419"
"166420","chr9",71472558,71472735,178,71472663,20,23.0817,12.25507,20.02968,"Ind1_75DA24h_dedup_peak_166420"
"166421","chr9",71506932,71507090,159,71507010,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166421"
"166422","chr9",71583978,71584079,102,71584013,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166422"
"166423","chr9",71588121,71588211,91,71588157,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166423"
"166424","chr9",71609150,71609308,159,71609214,17,18.73772,10.50435,15.84625,"Ind1_75DA24h_dedup_peak_166424"
"166425","chr9",71647281,71647380,100,71647303,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_166425"
"166426","chr9",71648591,71648714,124,71648667,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166426"
"166427","chr9",71675858,71675947,90,71675908,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166427"
"166428","chr9",71680652,71680868,217,71680780,15,11.49443,6.6307,8.93416,"Ind1_75DA24h_dedup_peak_166428"
"166429","chr9",71681827,71682288,462,71681967,22,19.42298,9.45837,16.50769,"Ind1_75DA24h_dedup_peak_166429"
"166430","chr9",71703229,71703382,154,71703333,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166430"
"166431","chr9",71709472,71709583,112,71709520,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166431"
"166432","chr9",71732761,71732884,124,71732860,11,8.79295,5.82063,6.38776,"Ind1_75DA24h_dedup_peak_166432"
"166433","chr9",71735554,71735652,99,71735572,5,3.29005,3.04273,1.40056,"Ind1_75DA24h_dedup_peak_166433"
"166434","chr9",71736295,71736475,181,71736434,8,5.94236,4.49591,3.76192,"Ind1_75DA24h_dedup_peak_166434"
"166435","chr9",71736894,71736969,76,71736904,8,5.81364,4.41349,3.6422,"Ind1_75DA24h_dedup_peak_166435"
"166436","chr9",71737589,71737693,105,71737615,15,11.84176,6.84271,9.266,"Ind1_75DA24h_dedup_peak_166436"
"166437","chr9",71742424,71742608,185,71742471,15,12.42397,7.19951,9.81258,"Ind1_75DA24h_dedup_peak_166437"
"166438","chr9",71744853,71744957,105,71744901,14,10.69556,6.37428,8.18311,"Ind1_75DA24h_dedup_peak_166438"
"166439","chr9",71748273,71748687,415,71748605,14,13.0364,7.8142,10.39878,"Ind1_75DA24h_dedup_peak_166439"
"166440","chr9",71758855,71759060,206,71758894,15,12.70672,7.37314,10.08319,"Ind1_75DA24h_dedup_peak_166440"
"166441","chr9",71762879,71762987,109,71762944,20,13.91062,6.83001,11.2283,"Ind1_75DA24h_dedup_peak_166441"
"166442","chr9",71767788,71767961,174,71767902,20,8.65379,4.17209,6.25563,"Ind1_75DA24h_dedup_peak_166442"
"166443","chr9",71768360,71769235,876,71768597,49,36.78817,10.28489,33.29924,"Ind1_75DA24h_dedup_peak_166443"
"166444","chr9",71778224,71778540,317,71778358,15,15.74731,9.21439,12.98482,"Ind1_75DA24h_dedup_peak_166444"
"166445","chr9",71783266,71783469,204,71783424,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166445"
"166446","chr9",71793820,71794183,364,71793970,18,18.96597,10.38327,16.06658,"Ind1_75DA24h_dedup_peak_166446"
"166447","chr9",71797372,71797522,151,71797428,9,7.90083,5.5905,5.55958,"Ind1_75DA24h_dedup_peak_166447"
"166448","chr9",71806976,71807119,144,71807099,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166448"
"166449","chr9",71910361,71911664,1304,71911261,102,97.72923,18.39972,93.04941,"Ind1_75DA24h_dedup_peak_166449"
"166450","chr9",71911837,71911926,90,71911911,15,4.57843,2.8563,2.5293,"Ind1_75DA24h_dedup_peak_166450"
"166451","chr9",71920905,71921084,180,71920970,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_166451"
"166452","chr9",71963321,71963601,281,71963343,8,7.02417,5.17196,4.75193,"Ind1_75DA24h_dedup_peak_166452"
"166453","chr9",71963810,71963911,102,71963858,7,5.90341,4.57763,3.72572,"Ind1_75DA24h_dedup_peak_166453"
"166454","chr9",71984546,71984709,164,71984644,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_166454"
"166455","chr9",72022969,72023111,143,72023036,21,18.57441,9.26068,15.69439,"Ind1_75DA24h_dedup_peak_166455"
"166456","chr9",72025054,72025246,193,72025109,13,9.46799,5.83804,7.02821,"Ind1_75DA24h_dedup_peak_166456"
"166457","chr9",72025831,72026288,458,72026165,19,15.54969,8.0393,12.79486,"Ind1_75DA24h_dedup_peak_166457"
"166458","chr9",72039024,72039266,243,72039098,19,17.85385,9.42755,14.99967,"Ind1_75DA24h_dedup_peak_166458"
"166459","chr9",72041915,72042135,221,72042036,12,10.42765,6.64294,7.92794,"Ind1_75DA24h_dedup_peak_166459"
"166460","chr9",72149427,72149824,398,72149488,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_166460"
"166461","chr9",72203355,72203473,119,72203423,22,26.08018,13.42222,22.92535,"Ind1_75DA24h_dedup_peak_166461"
"166462","chr9",72281059,72281151,93,72281094,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166462"
"166463","chr9",72292952,72293264,313,72293118,30,33.64826,15.09136,30.25263,"Ind1_75DA24h_dedup_peak_166463"
"166464","chr9",72299293,72299377,85,72299336,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166464"
"166465","chr9",72305106,72305483,378,72305273,59,74.54599,25.45668,70.17384,"Ind1_75DA24h_dedup_peak_166465"
"166466","chr9",72362796,72362944,149,72362858,29,12.93015,4.76705,10.29726,"Ind1_75DA24h_dedup_peak_166466"
"166467","chr9",72364412,72364570,159,72364524,34,16.89585,5.55495,14.08327,"Ind1_75DA24h_dedup_peak_166467"
"166468","chr9",72364744,72365581,838,72365359,73,56.14716,11.73084,52.1514,"Ind1_75DA24h_dedup_peak_166468"
"166469","chr9",72365683,72365813,131,72365769,26,10.6716,4.27764,8.16016,"Ind1_75DA24h_dedup_peak_166469"
"166470","chr9",72384086,72384281,196,72384148,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166470"
"166471","chr9",72407175,72407267,93,72407218,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166471"
"166472","chr9",72433742,72434252,511,72434052,44,56.32564,22.39588,52.3256,"Ind1_75DA24h_dedup_peak_166472"
"166473","chr9",72441114,72441210,97,72441177,19,15.04009,7.73703,12.3051,"Ind1_75DA24h_dedup_peak_166473"
"166474","chr9",72441366,72441472,107,72441392,12,7.84246,5.03635,5.50455,"Ind1_75DA24h_dedup_peak_166474"
"166475","chr9",72442345,72442521,177,72442442,28,25.98083,11.31688,22.83197,"Ind1_75DA24h_dedup_peak_166475"
"166476","chr9",72443417,72443570,154,72443504,27,24.93392,11.05567,21.81858,"Ind1_75DA24h_dedup_peak_166476"
"166477","chr9",72477032,72477326,295,72477225,42,41.92994,15.00699,38.29636,"Ind1_75DA24h_dedup_peak_166477"
"166478","chr9",72478075,72478497,423,72478387,30,26.35658,10.84729,23.19309,"Ind1_75DA24h_dedup_peak_166478"
"166479","chr9",72480233,72480336,104,72480263,8,3.64227,3.01135,1.71888,"Ind1_75DA24h_dedup_peak_166479"
"166480","chr9",72485992,72486219,228,72486101,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_166480"
"166481","chr9",72509196,72509421,226,72509378,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166481"
"166482","chr9",72509784,72509897,114,72509829,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166482"
"166483","chr9",72525141,72525472,332,72525286,33,32.17245,13.05853,28.82202,"Ind1_75DA24h_dedup_peak_166483"
"166484","chr9",72527420,72527749,330,72527570,36,36.26324,14.23118,32.78937,"Ind1_75DA24h_dedup_peak_166484"
"166485","chr9",72533402,72533739,338,72533550,22,25.48463,13.07678,22.35204,"Ind1_75DA24h_dedup_peak_166485"
"166486","chr9",72540708,72540821,114,72540742,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_166486"
"166487","chr9",72554315,72554390,76,72554338,11,8.66009,5.73741,6.2616,"Ind1_75DA24h_dedup_peak_166487"
"166488","chr9",72557602,72557878,277,72557687,36,43.07297,18.21111,39.40801,"Ind1_75DA24h_dedup_peak_166488"
"166489","chr9",72577339,72577453,115,72577372,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166489"
"166490","chr9",72579299,72579422,124,72579367,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166490"
"166491","chr9",72580322,72580396,75,72580355,8,7.11689,5.22812,4.83897,"Ind1_75DA24h_dedup_peak_166491"
"166492","chr9",72586863,72586972,110,72586867,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166492"
"166493","chr9",72592827,72592912,86,72592853,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166493"
"166494","chr9",72665343,72665719,377,72665580,27,32.8699,15.75217,29.4976,"Ind1_75DA24h_dedup_peak_166494"
"166495","chr9",72726914,72727265,352,72727149,17,18.73772,10.50435,15.84625,"Ind1_75DA24h_dedup_peak_166495"
"166496","chr9",72751548,72751674,127,72751639,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_166496"
"166497","chr9",72806486,72806602,117,72806557,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_166497"
"166498","chr9",72806691,72806850,160,72806807,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166498"
"166499","chr9",72807156,72807261,106,72807210,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166499"
"166500","chr9",72828324,72828732,409,72828557,20,23.0817,12.25507,20.02968,"Ind1_75DA24h_dedup_peak_166500"
"166501","chr9",72840238,72841249,1012,72840674,11,8.62749,5.71697,6.23057,"Ind1_75DA24h_dedup_peak_166501"
"166502","chr9",72841573,72841678,106,72841604,7,4.69903,3.81131,2.63993,"Ind1_75DA24h_dedup_peak_166502"
"166503","chr9",72841863,72842094,232,72841879,10,7.6306,5.26871,5.30413,"Ind1_75DA24h_dedup_peak_166503"
"166504","chr9",72851074,72851406,333,72851246,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_166504"
"166505","chr9",72851590,72851803,214,72851674,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_166505"
"166506","chr9",72858067,72858301,235,72858174,17,18.38729,10.29967,15.51388,"Ind1_75DA24h_dedup_peak_166506"
"166507","chr9",72858385,72858529,145,72858461,10,9.19883,6.24085,6.7728,"Ind1_75DA24h_dedup_peak_166507"
"166508","chr9",72984294,72984384,91,72984302,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_166508"
"166509","chr9",73087660,73087860,201,73087722,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_166509"
"166510","chr9",73107667,73107746,80,73107685,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_166510"
"166511","chr9",73116128,73116300,173,73116215,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_166511"
"166512","chr9",73119090,73119167,78,73119141,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_166512"
"166513","chr9",73124167,73124508,342,73124257,25,30.71445,15.17295,27.40841,"Ind1_75DA24h_dedup_peak_166513"
"166514","chr9",73130503,73130579,77,73130514,7,5.74819,4.48177,3.58131,"Ind1_75DA24h_dedup_peak_166514"
"166515","chr9",73132068,73132216,149,73132166,13,12.67521,7.81038,10.05303,"Ind1_75DA24h_dedup_peak_166515"
"166516","chr9",73132365,73132568,204,73132513,20,22.24114,11.76464,19.22072,"Ind1_75DA24h_dedup_peak_166516"
"166517","chr9",73134067,73134182,116,73134174,6,4.73492,3.92155,2.67276,"Ind1_75DA24h_dedup_peak_166517"
