time,peak,med_24h_lfc
24 hours,chrX.104195016.104196216,0.24003010666730895
24 hours,chr2.143955432.143955897,0.6987478841179218
24 hours,chr2.64859051.64860247,-0.24600575870914643
24 hours,chr8.13000125.13000538,-0.1110688827993401
24 hours,chr11.65614944.65616067,-0.15251637588972056
24 hours,chr19.31096112.31096452,-0.33526205640597784
24 hours,chr4.95266982.95267583,0.3470042558715368
24 hours,chr17.42535903.42537283,-0.16920597548419813
24 hours,chr17.34499559.34499928,-0.35621059616900963
24 hours,chr9.20288830.20289136,-0.4498694283078346
24 hours,chr7.131591879.131592241,-0.336469444625936
24 hours,chr8.26661517.26662542,-0.2125313792796777
24 hours,chr10.125112891.125113268,-0.326672721588237
24 hours,chr17.76405674.76406420,-0.29005069417372775
24 hours,chr10.102854022.102854792,-0.14836495845001885
24 hours,chr3.6030697.6030979,0.014953499970893125
24 hours,chr2.20027801.20028171,1.1457838038622854
24 hours,chr11.133605431.133605850,0.530079212998822
24 hours,chr6.75933449.75933666,-0.41380991908898357
24 hours,chrX.148649330.148649705,-0.1326734274288262
24 hours,chr3.17233291.17233644,-0.15595478814104213
24 hours,chr1.92848258.92848643,0.43400097620310985
24 hours,chr10.44173565.44173919,-0.4513239763995808
24 hours,chrX.136766792.136768152,-0.07377250950975078
24 hours,chr17.58568040.58568420,0.47735399808642437
24 hours,chr10.102628436.102628808,0.07754743524869356
24 hours,chr5.173234616.173235993,0.12575079598721572
24 hours,chr20.49276308.49276649,0.3001681712037858
24 hours,chr13.36420328.36420837,-0.09005746097010281
24 hours,chr5.79990693.79991650,0.09173269771655601
24 hours,chr3.25148764.25149102,-0.6358504622079926
24 hours,chr9.131255982.131256506,0.34075235190145015
24 hours,chr3.71956758.71957013,-0.4639457303326102
24 hours,chr18.25974649.25975244,-0.3320303467843835
24 hours,chr3.25487027.25487505,0.5006131714818207
24 hours,chr13.110108339.110109247,-0.25819144047205933
24 hours,chr4.139841560.139841879,0.26627193648982206
24 hours,chr3.185773884.185774431,-0.1474806176083483
24 hours,chr4.18882440.18883057,-0.05815597000036421
24 hours,chr2.33040258.33041050,0.24514620670475107
24 hours,chr2.10721293.10722238,-0.2679035591684804
24 hours,chr10.21173451.21174795,0.24777510822279636
24 hours,chr22.38153920.38154585,0.02152102785562482
24 hours,chr5.123099067.123100237,0.2758098557208668
24 hours,chr7.45647009.45647534,0.19161076612304917
24 hours,chr2.197969158.197969941,0.05083573853045609
24 hours,chr5.115686399.115686814,-0.3740365386299564
24 hours,chr3.39808718.39810260,-0.21904980563439835
24 hours,chr12.55817057.55818608,-0.14316500749406202
24 hours,chr11.1285983.1286718,0.8353448940058856
24 hours,chr3.44012898.44013466,-0.35210432642549105
24 hours,chr4.94451502.94453413,-0.14867806800863015
24 hours,chr3.37050244.37050589,0.3547020245058359
24 hours,chr7.106858818.106859661,-0.3619533419189336
24 hours,chr1.99707478.99707821,0.4886628633699021
24 hours,chr5.42446631.42446986,-0.13157672100287496
24 hours,chr11.71420396.71420706,0.4733758668755064
24 hours,chr1.117059455.117060915,-0.15341344222283215
24 hours,chr8.104073743.104074271,0.1737405657693349
24 hours,chr11.96361885.96362260,1.0789082976390392
24 hours,chr4.45442501.45442889,-0.6025806344308169
24 hours,chr11.116797772.116798163,-0.7254994411917507
24 hours,chr3.71226289.71227654,-0.13005553021092764
24 hours,chr3.127970785.127971576,-0.012231922899666126
24 hours,chr20.62522875.62523416,-0.38446097288567915
24 hours,chr5.173728983.173729459,0.25781764680155417
24 hours,chr8.105508065.105509385,0.10865950191090512
24 hours,chr10.69839566.69840137,0.1317902418800876
24 hours,chr9.4069493.4070096,0.09039921562518427
24 hours,chr4.7649835.7650324,0.773448871102183
24 hours,chr15.40857527.40858098,-0.10616753353673314
24 hours,chr4.184343446.184344146,-0.1995558700576927
24 hours,chr6.27895211.27895748,-0.18958871283910517
24 hours,chr8.133033305.133033767,0.24509355065499738
24 hours,chr15.91258307.91258611,0.5422707838180738
24 hours,chr14.90140922.90141255,0.6292072449248322
24 hours,chr2.119794367.119794727,0.06850717270901346
24 hours,chr2.46985033.46985787,0.4311493421080632
24 hours,chr7.126662822.126663114,-0.44548170205679183
24 hours,chr8.3554713.3555104,-0.5913540432881557
24 hours,chr9.96874936.96876120,0.06119056245798715
24 hours,chr1.184595619.184596307,0.05579461286247023
24 hours,chr13.76307138.76307892,-0.21429108705695432
24 hours,chr3.47884520.47885054,-0.1495080967951944
24 hours,chr1.201006376.201006825,1.1561630196656751
24 hours,chr14.65231887.65232047,-0.18334014920595793
24 hours,chr3.13753948.13754241,1.028112448174502
24 hours,chr10.81866698.81867320,0.5536071879117646
24 hours,chr10.112843172.112843972,-0.177996676238805
24 hours,chr3.111923285.111924213,0.40099103577489226
24 hours,chrX.128040338.128040781,0.45482936816306474
24 hours,chr22.31561191.31561855,0.10690976642249339
24 hours,chr8.93066747.93067092,0.5186497700792843
24 hours,chr3.12630349.12630839,-0.4827190622080073
24 hours,chr10.89563999.89564296,0.21350857814362678
24 hours,chr7.16657795.16658218,-0.34317553939706213
24 hours,chr11.74397596.74399162,-0.07387180148597139
24 hours,chr17.82236099.82236847,-0.2638349105581881
24 hours,chr4.157128363.157128760,-0.08537860113173323
24 hours,chr7.68892162.68892670,1.4593420850551395
24 hours,chr1.207751649.207753042,0.2347738934762802
24 hours,chr6.149565664.149567187,-0.015518171403837044
24 hours,chr5.44935288.44935709,0.21923105397181297
24 hours,chr2.74715096.74715990,0.18397698386722539
24 hours,chr14.38646305.38647180,0.1923347948843015
24 hours,chrX.153422400.153422934,-0.5131957920991678
24 hours,chr5.137635439.137635898,-0.2886489122614313
24 hours,chr15.59174703.59175787,0.23793578557998396
24 hours,chr3.155065456.155065981,0.30059060693466
24 hours,chr1.10857484.10857953,0.16285492361545106
24 hours,chr1.91613675.91613866,0.695608180829859
24 hours,chr11.87300715.87301112,-0.2318153701531791
24 hours,chr19.33758316.33759060,0.1879944241082252
24 hours,chr14.49585707.49587076,-0.1417242519729065
24 hours,chr15.52546032.52546521,0.4693476524370687
24 hours,chr17.27508999.27509281,0.4377915191849593
24 hours,chr5.172666343.172666754,-0.20415592833799145
24 hours,chr17.49227387.49227859,0.1364899868484839
24 hours,chr11.19259802.19260200,0.30371385353878283
24 hours,chr8.15236844.15237968,0.3562359716140113
24 hours,chr15.42704313.42705179,0.2985168635286506
24 hours,chr4.80309610.80309924,0.5767104717155016
24 hours,chr5.60026263.60026559,0.7962959343526976
24 hours,chr3.100590049.100590947,0.31311722488935323
24 hours,chrX.17710796.17711133,0.7300544759310743
24 hours,chr2.218567840.218570083,-0.13053778376551062
24 hours,chr8.14927948.14928400,0.4457521420127647
24 hours,chr5.22852861.22853688,0.36003744599202037
24 hours,chr1.33248327.33248519,-0.5402412172459126
24 hours,chr11.74366549.74367053,0.18815392198804082
24 hours,chr2.177832633.177833229,0.33568699803989444
24 hours,chr7.23430289.23430870,0.09313448165977345
24 hours,chr3.37546892.37547356,-0.013515307204545968
24 hours,chr13.78601565.78601838,0.3891630755026959
24 hours,chr9.98791078.98791576,0.19087565980293109
24 hours,chr1.42143349.42143598,-0.569450426394693
24 hours,chr14.36553580.36554206,-0.4245925907728549
24 hours,chr1.29563371.29563982,0.5231717380041577
24 hours,chr10.67885758.67886135,0.5088451502607103
24 hours,chr10.12701771.12702000,0.3062522007592241
24 hours,chr14.58887838.58888200,0.4314111188028509
24 hours,chrX.47198420.47198631,0.10741866741096207
24 hours,chr15.83459136.83459413,0.14543442672820128
24 hours,chr10.12234804.12236216,-0.159325915893747
24 hours,chr3.141939798.141940732,0.10016578455313452
24 hours,chr7.46619608.46620129,-0.037686860917654164
24 hours,chr4.78706440.78706660,0.47104625932996613
24 hours,chr6.91865568.91866274,0.5026333193669765
24 hours,chr11.130915879.130916872,-0.034131373153954314
24 hours,chr2.218219386.218219539,-0.0702894692552527
24 hours,chr1.101128278.101128639,-0.22916997839578968
24 hours,chr3.107524827.107524993,0.17731194873879597
24 hours,chr20.38685875.38686258,-0.2741274135246249
24 hours,chr3.37096353.37096645,0.36778438437364724
24 hours,chr2.3633271.3633476,0.18498504808966976
24 hours,chr20.30630915.30631500,0.2533956030566293
24 hours,chrX.130627956.130628815,-0.3703563795679279
24 hours,chr1.70204920.70206222,0.32575885248787095
24 hours,chr20.14259688.14260023,-0.53740244791136
24 hours,chr15.45586849.45588005,-0.14568112428951352
24 hours,chr7.96040385.96040701,0.3537319044676321
24 hours,chrX.111349664.111350313,-0.04444776913336801
24 hours,chrX.9682375.9682755,-0.23477634360072036
24 hours,chrX.133774794.133775092,-0.11618430715700306
24 hours,chr4.175954657.175955128,0.47274417854363515
24 hours,chr9.24436473.24437239,-0.14052484218988393
24 hours,chr2.131181414.131182055,0.6626817615328234
24 hours,chr12.107339698.107339874,-0.18681560013843496
24 hours,chr7.6317834.6318245,0.10553170724068213
24 hours,chr1.201676176.201676603,-0.18731976479775247
24 hours,chr13.95349211.95349667,-0.11350682915271681
24 hours,chr2.20097970.20098608,0.02218371137375863
24 hours,chr9.4689727.4689967,0.636991173657389
24 hours,chr14.45072120.45072711,0.6273780701592027
24 hours,chr7.43488875.43489160,0.43227439789190836
24 hours,chr3.179227457.179227639,0.4780782344065677
24 hours,chr3.123859386.123859640,-0.29677323423240926
24 hours,chr3.131969903.131970368,-0.15001276685584575
24 hours,chr12.52181639.52182179,-0.27342028492335624
24 hours,chr3.140903154.140903493,-0.45499758204819085
24 hours,chr15.29924668.29925189,-0.38254856253510683
24 hours,chr6.125598198.125598675,0.575111813118884
24 hours,chr3.39291793.39292252,0.09328893976082275
24 hours,chr3.152470700.152471244,-0.682102261869763
24 hours,chr17.29246676.29246991,0.8832814684780576
24 hours,chr20.63863270.63864492,0.47416909852976863
24 hours,chr6.90719650.90720048,0.3176041556668832
24 hours,chr4.2495047.2495612,0.08280105134268081
24 hours,chr17.19515852.19516246,0.26024960016522425
24 hours,chr15.77696006.77697269,-0.37986954121150474
24 hours,chr12.120849474.120850383,-0.3093133631625862
24 hours,chr11.65169176.65169524,-0.35316979013275085
24 hours,chrX.123361328.123361804,0.004258499992966458
24 hours,chr10.56585376.56586151,-0.7987376241881954
24 hours,chr17.28347011.28347793,0.2880110004859824
24 hours,chr4.136680030.136680519,-0.06056635536795807
24 hours,chr6.45922760.45922989,-0.45361590097109483
24 hours,chr19.45251603.45252570,0.30584363135267845
24 hours,chr17.72514868.72515445,0.4205176047585442
24 hours,chr3.61627842.61628357,0.42586358770288446
24 hours,chr5.43711423.43711936,0.3510897859513853
24 hours,chr10.75059051.75059397,-0.596551727130779
24 hours,chr5.149273912.149274205,0.08621911118915837
24 hours,chr20.38184216.38184512,0.5979837129417443
24 hours,chr18.44592669.44592953,0.19951307699362486
24 hours,chr1.62237776.62238318,-0.03895055465933539
24 hours,chr6.42893789.42894257,0.3091600765602176
24 hours,chr1.17122325.17123066,0.27235945058579736
24 hours,chr2.170917336.170917860,-0.4943578928303467
24 hours,chr7.16644652.16646525,-0.001638080418645771
24 hours,chr14.37122167.37122739,0.5160670259881024
24 hours,chr4.134747506.134747775,-0.20593288115876718
24 hours,chr9.36461296.36461644,0.5385526629618609
24 hours,chr12.105729222.105729655,-0.3895218833117048
24 hours,chr5.90057060.90057584,-0.3634687179420746
24 hours,chr5.175124167.175124495,0.38276930231396206
24 hours,chrX.21907241.21907555,0.47216262830932987
24 hours,chr11.96487289.96487903,0.2796642409161252
24 hours,chr6.35006953.35007540,0.2169654861382777
24 hours,chr14.20428507.20429103,0.1696234148875752
24 hours,chr20.57244319.57244827,-0.39361259620887645
24 hours,chr6.6930252.6930641,-0.5618145684208595
24 hours,chr1.143594885.143595120,-0.32720286380397084
24 hours,chr2.222831253.222831660,0.0848259109076408
24 hours,chr10.117373920.117376275,0.2204862402672596
24 hours,chr1.28273199.28273790,0.30735380730250905
24 hours,chr9.26148252.26148389,-0.47777865865181873
24 hours,chr9.87270245.87270941,0.37542544368927233
24 hours,chr6.37691895.37692375,-0.14849368973653565
24 hours,chr1.239997734.239998299,0.3837364867016171
24 hours,chr19.4988726.4989245,0.27448348512490295
24 hours,chrX.65920517.65921041,0.5463061958594055
24 hours,chr11.87352686.87353532,0.18612855457679434
24 hours,chr1.61436530.61437324,0.0957982487627298
24 hours,chr22.42902878.42903221,-0.3646557543669289
24 hours,chrX.2627348.2627794,-0.018152564724932096
24 hours,chr11.61488605.61489261,0.1870321300472615
24 hours,chr11.69554863.69555434,-0.45317348124612145
24 hours,chr3.62874909.62875676,0.284714939805212
24 hours,chr11.67071302.67072026,-0.036926521505555865
24 hours,chr3.47916180.47916657,-0.23095756886095736
24 hours,chr3.186277414.186277791,0.13811532454496467
24 hours,chr19.5985326.5985712,0.4163714845405816
24 hours,chr11.132127127.132127468,-0.12906197091436386
24 hours,chr8.131826799.131827281,0.6288669127210711
24 hours,chr2.73588209.73588460,-0.5451316222255103
24 hours,chr5.130155360.130155884,-0.33186054555048705
24 hours,chr1.202105502.202106890,-0.07361396325066627
24 hours,chr3.20682627.20683020,0.5707816419328569
24 hours,chr2.34147079.34147592,-0.25228500810144583
24 hours,chr11.126282417.126283813,0.1905860340007708
24 hours,chr11.68903373.68904763,-0.03911708042607209
24 hours,chr19.55118534.55118828,-0.3228414411323406
24 hours,chr3.115293452.115293629,-0.4078864587490195
24 hours,chr10.118151427.118151840,-0.4996959214104675
24 hours,chr15.64495970.64496705,-0.39639506260577795
24 hours,chr8.132552243.132552821,-0.45159582267302634
24 hours,chr8.24367248.24367698,-0.9425172317300878
24 hours,chr6.148943336.148943940,-0.3513789162755083
24 hours,chr4.24062348.24062712,0.40082440827798593
24 hours,chr7.101688221.101688895,-0.22688762426773224
24 hours,chr11.14148591.14149141,-0.22853377100920658
24 hours,chr17.28698235.28698972,0.1265101862595226
24 hours,chr6.12233651.12234317,0.3732527837782589
24 hours,chr21.43306936.43307618,-0.2626020940563816
24 hours,chr22.24964475.24964660,0.2968133320710691
24 hours,chr3.134755248.134755439,0.997106444645149
24 hours,chr8.19346205.19346405,-0.2953080859203179
24 hours,chrX.41252991.41254172,0.26228420533639474
24 hours,chr3.122754985.122755260,0.4270315824281644
24 hours,chr3.41458221.41458702,-0.4254658420787356
24 hours,chr4.186570248.186570624,-0.5908500418607712
24 hours,chr8.40099600.40100286,0.8157366539928277
24 hours,chr14.101717226.101717877,0.31077805478419807
24 hours,chr2.7913890.7914430,-0.35542412010031166
24 hours,chr2.221570992.221574114,0.23434279262526836
24 hours,chr12.10749881.10750460,0.3721013728683481
24 hours,chr17.14749278.14749818,-0.47167862687953677
24 hours,chr13.79391398.79391685,-0.10183286185065721
24 hours,chr17.40038631.40039282,0.19876786503831312
24 hours,chr17.82241418.82242460,-0.32776850560885107
24 hours,chr7.41163860.41164292,0.2878870283878372
24 hours,chr7.102829026.102829547,-0.4162241287910583
24 hours,chr10.104638841.104639065,-0.06453520893905984
24 hours,chr18.9594874.9595414,0.49300578251561233
24 hours,chr2.96847754.96848479,-0.33544027721416336
24 hours,chr3.196317538.196318641,-0.17394674777818153
24 hours,chr8.27676158.27676432,-0.4927803555235588
24 hours,chr1.160650811.160650989,0.49415857455152035
24 hours,chr18.69674450.69675076,0.47568889862639946
24 hours,chr3.113769682.113769994,0.6619841014459065
24 hours,chr2.171893566.171894622,-0.0940315704017678
24 hours,chr8.123936047.123936766,-0.4229761905771916
24 hours,chr22.41560263.41561721,-0.16334927125990362
24 hours,chr21.39153173.39153660,-0.39794209886741755
24 hours,chr15.71628940.71629599,-0.5474059372674285
24 hours,chr17.38983072.38983531,-0.09617963145667568
24 hours,chr8.101761041.101761425,0.3593156177646246
24 hours,chr5.16736111.16736650,-0.4047358750446943
24 hours,chr2.30385212.30385796,-0.05372867313284724
24 hours,chr3.110192971.110193725,0.3576399950157818
24 hours,chr1.155598704.155599381,0.28285358960485274
24 hours,chr5.102781363.102782294,0.2962227134320812
24 hours,chr8.22453838.22454283,0.09405112272820729
24 hours,chr15.39102568.39102967,0.336933006637791
24 hours,chr2.157470275.157470566,-0.7624191136213534
24 hours,chr22.24065980.24066661,0.25540580045901873
24 hours,chr21.26326270.26326654,-0.3421742944124082
24 hours,chr1.77544052.77545586,0.27548862469003366
24 hours,chr16.64964252.64964603,0.040100344705908286
24 hours,chr2.221876064.221876307,-0.5589478814352202
24 hours,chr11.85867652.85868190,-0.06011505425094432
24 hours,chr10.113627510.113628295,-0.5762287203591969
24 hours,chr1.53061993.53063765,0.20472645556070113
24 hours,chr5.94363816.94364284,-0.5094242452605577
24 hours,chr8.86088510.86088723,0.5883292455899033
24 hours,chr16.11796370.11796961,0.42871728906649675
24 hours,chr17.68627913.68628464,0.28129780231540624
24 hours,chr1.33348877.33350655,-0.08497891520276735
24 hours,chr3.173371786.173372097,-0.507915830724102
24 hours,chr16.53892155.53892519,0.2906106051488907
24 hours,chr1.182061639.182061913,-0.49326289040881033
24 hours,chrX.20080233.20080862,0.36812687219591284
24 hours,chr8.55899849.55900072,-0.11636844660432377
24 hours,chr1.76764619.76765357,-0.3829271024569736
24 hours,chr11.68312555.68314069,0.2870736290076672
24 hours,chr12.6038032.6038436,-0.20763500249062128
24 hours,chr3.196885356.196885745,0.5279748613506798
24 hours,chr15.72685779.72686792,0.17058729709802023
24 hours,chr5.41924885.41925748,0.34677003254433725
24 hours,chr19.42254162.42255331,-0.15705902736435906
24 hours,chr13.48571455.48571873,-0.4922285913104476
24 hours,chr4.76744358.76744712,0.4098308342887069
24 hours,chr7.35057830.35058336,0.5296078717746047
24 hours,chr2.15579601.15580000,-0.23194305116760117
24 hours,chr3.124627479.124628093,0.15334297925371398
24 hours,chr9.3915378.3915764,-0.43330394021308755
24 hours,chr12.78530267.78530793,0.7026683667390742
24 hours,chrX.110341515.110341875,0.6573637638668255
24 hours,chr8.73435914.73436159,0.1920207180445227
24 hours,chr12.8317728.8317928,-0.011727669813870717
24 hours,chr4.183205708.183206099,-0.5635071121854696
24 hours,chr10.6924083.6924428,0.4513330700725877
24 hours,chr21.16102126.16102429,-0.5472552107016938
24 hours,chr10.83610886.83611194,0.42783327576499075
24 hours,chr10.90418942.90419590,0.6198007426451793
24 hours,chr12.8742595.8742806,0.49107819633969574
24 hours,chr18.59056876.59057696,0.20907806246062677
24 hours,chr13.77993958.77994970,-0.3260770543214093
24 hours,chr17.19866843.19868296,-0.013816769926119576
24 hours,chr1.182782010.182782751,0.18307902878565674
24 hours,chr12.125340676.125341238,-0.20165244024398765
24 hours,chr3.55416369.55416551,-0.03273686163680839
24 hours,chr6.50249482.50249992,0.3257430415763092
24 hours,chr15.60179953.60180229,-0.23031275112969568
24 hours,chr3.2098381.2099640,0.9590886169166808
24 hours,chr6.54987843.54988221,0.20149684188826275
24 hours,chr11.59794272.59795115,0.4837709793642462
24 hours,chr3.31768699.31769057,-0.300907698789631
24 hours,chr10.110286337.110287019,0.42798404998656203
24 hours,chr8.142788429.142789117,0.01026500846352385
24 hours,chrX.107448888.107449362,0.37726647650596346
24 hours,chr5.108685506.108686149,0.12221468041517647
24 hours,chr1.206890268.206890873,0.48461572930032315
24 hours,chr3.107118188.107118471,-0.5856910531576917
24 hours,chr5.85048769.85049414,0.0068131892154637
24 hours,chr12.51171967.51173479,-0.13761134179586687
24 hours,chr7.36392799.36393477,0.11633956611431495
24 hours,chr11.134037063.134037880,0.23379793637355828
24 hours,chr15.92082169.92082785,-0.13811086235152104
24 hours,chr13.83881734.83882343,0.29185755485445064
24 hours,chrX.72733264.72733798,-0.18111562945888005
24 hours,chr1.55694110.55694958,-0.09727335733673659
24 hours,chr2.96823912.96824777,0.02037891890012089
24 hours,chr14.78967467.78967754,0.8240769363837367
24 hours,chr3.186452506.186452824,0.5910599481084295
24 hours,chr11.110098556.110098811,-0.17771949275595117
24 hours,chr2.134282056.134282363,-0.5513082170324164
24 hours,chr14.67516843.67517384,-0.34818431407794415
24 hours,chr8.90694789.90695011,0.5394840259501156
24 hours,chr1.241998311.241999134,0.2999311052043794
24 hours,chr16.80614838.80615198,0.4129274842156933
24 hours,chr18.59579519.59579839,-0.5263381354900512
24 hours,chr15.38226879.38227270,-0.2750924758369766
24 hours,chr7.35518827.35519313,-0.49011234547081606
24 hours,chr7.76067500.76067981,-0.2457798674290248
24 hours,chrX.87805915.87806786,0.03417281806237993
24 hours,chr9.134325148.134326262,0.09168382797284913
24 hours,chr11.128467296.128468371,-0.2604755626383879
24 hours,chr12.42325754.42327100,0.2576022070207049
24 hours,chr20.58891723.58891862,0.805203660949304
24 hours,chr4.145154702.145154847,-0.30722197908854854
24 hours,chr5.42870715.42871379,0.3117251185606731
24 hours,chr12.6312547.6313477,-0.2052329489051079
24 hours,chr12.53976494.53976697,-0.28542514051847945
24 hours,chrX.103878614.103879812,-0.12423408921711632
24 hours,chr11.36848612.36849157,0.21051978732749388
24 hours,chr2.148273183.148273659,-0.25648424057032404
24 hours,chr10.35632946.35633342,-0.4929428680086815
24 hours,chr2.84077472.84077844,0.49272001529723825
24 hours,chr5.9428241.9428548,-0.7129760355229511
24 hours,chr1.32116218.32116391,-0.5563819681799161
24 hours,chr1.50720398.50720912,-0.4178080210563193
24 hours,chr8.102122803.102124627,0.23078859840714205
24 hours,chr13.45870122.45870649,-0.46958792244964825
24 hours,chr2.39942945.39943386,-0.06201341612182221
24 hours,chr4.77903278.77903505,0.5308594576139619
24 hours,chrX.105813927.105814243,-0.4846471559047865
24 hours,chr5.27021124.27021265,-0.4376327236584791
24 hours,chr20.1391849.1393456,-0.09101471229431457
24 hours,chr18.76380782.76381201,-0.3717309059035062
24 hours,chr12.55700654.55701319,0.48274969017358504
24 hours,chr1.61772743.61772929,-0.06413155321866212
24 hours,chr10.27099916.27100865,-0.014775798899617776
24 hours,chr15.77482663.77483353,-0.037463090389526776
24 hours,chr2.109239710.109240271,0.22135105303919644
24 hours,chr16.77759908.77760365,0.5916117034065798
24 hours,chr9.69812799.69813301,0.4909623254424051
24 hours,chr7.152806621.152806955,0.276765118656944
24 hours,chr1.247324835.247325203,-0.39767517243286765
24 hours,chr9.16223502.16224090,-0.3430196420465542
24 hours,chr18.59996374.59996679,-0.1514532376383703
24 hours,chr12.114395768.114396964,-0.08047693222453933
24 hours,chr9.81823754.81824045,-0.40364561922688613
24 hours,chr3.31546244.31546508,-0.38895246263655636
24 hours,chr12.120589025.120589408,-0.4464251230573324
24 hours,chr13.23518114.23518529,0.21854641086864712
24 hours,chr7.73235170.73235423,-0.4108589452153799
24 hours,chr12.66803910.66804311,0.2826498185300215
24 hours,chr4.120327383.120327555,0.35038137712279727
24 hours,chr14.54817308.54817886,0.24593585305768073
24 hours,chr18.5620324.5620624,0.48520030706824563
24 hours,chr5.127858179.127858765,0.05055234668033215
24 hours,chr12.54172943.54173638,0.8655728854162926
24 hours,chr8.142235098.142235378,-0.3086877505317577
24 hours,chr19.47623462.47623713,-0.4927051699271315
24 hours,chr15.73689278.73689495,0.5373859317754658
24 hours,chr5.77852536.77853197,-0.07866256933948046
24 hours,chr16.50585373.50585992,-0.47621139982103733
24 hours,chr10.11242345.11242883,-0.3724503703277682
24 hours,chr2.16055922.16056529,-0.07530433667845315
24 hours,chrX.5051717.5052781,0.1532834436174495
24 hours,chr1.167713469.167714031,0.27963159774441904
24 hours,chr10.103923398.103924053,0.05722425650935126
24 hours,chr12.120104930.120105355,0.5244000603104066
24 hours,chr2.148392443.148393011,-0.12235961134174045
24 hours,chr4.176840240.176840544,0.7526109042768709
24 hours,chr5.160460305.160460875,-0.17841518837592674
24 hours,chr13.85147990.85148280,-0.4648734053083059
24 hours,chr2.5373238.5373458,0.861528085277106
24 hours,chr19.50580876.50581595,0.39343306017735613
24 hours,chr2.44293095.44293239,-0.4305741386992712
24 hours,chr13.39559181.39559709,-0.3189860733958092
24 hours,chr13.74644063.74644881,0.24769411117894347
24 hours,chr16.68155385.68155877,-0.03411824851911294
24 hours,chr13.98942764.98943401,-0.27819898582137315
24 hours,chr15.42369055.42369296,0.6016833886540109
24 hours,chr9.69027136.69028064,-0.09319918923723503
24 hours,chr8.24414913.24415436,0.289663894366047
24 hours,chr11.17718866.17719399,-0.33733085619008896
24 hours,chr5.114243441.114244253,0.5169322906021299
24 hours,chr20.57089574.57090713,0.03520376671125591
24 hours,chr10.45726742.45727706,-0.28404745270409526
24 hours,chr11.111731101.111731657,-0.13190564338385902
24 hours,chr12.57737728.57738149,0.40738734283008393
24 hours,chr1.206133882.206134028,-0.015060584464502536
24 hours,chr12.132003705.132004197,0.14803932390494867
24 hours,chr10.110646460.110646828,-0.3893397484886951
24 hours,chr3.179664585.179664980,0.35663985565716616
24 hours,chr14.72792139.72792739,-0.2035737900878325
24 hours,chr6.4358507.4359225,0.15172688931113942
24 hours,chr18.3082177.3082674,0.551790287034443
24 hours,chr15.49045804.49046872,0.01648850360730858
24 hours,chr6.90497524.90497869,-0.5082496478985594
24 hours,chr1.227750229.227750587,-0.43783847157689026
24 hours,chr11.92838618.92839066,0.06621446200248071
24 hours,chr20.63979566.63981576,-0.09027517580321476
24 hours,chr3.4303088.4304108,-0.1968848965617922
24 hours,chr1.228360506.228361205,-0.5719351452950181
24 hours,chr15.64949418.64950256,-0.3843186584885121
24 hours,chr13.27359153.27359448,-0.011240483531501866
24 hours,chr9.6805605.6805998,-0.10100047198071394
24 hours,chr1.67479184.67479521,0.3721296003852452
24 hours,chr6.40719622.40720289,-0.18332931514534767
24 hours,chr16.65446831.65447409,-0.4204974751000631
24 hours,chr1.30801540.30802206,0.37019011399131463
24 hours,chr11.64245813.64246298,-0.05474499427906432
24 hours,chr4.137819956.137820384,-0.08774505431054713
24 hours,chr7.101321227.101322365,-0.07731764041501465
24 hours,chr17.30344341.30345254,-0.43999348235550784
24 hours,chr12.107031175.107031546,0.44424438378648334
24 hours,chr1.188958605.188959076,0.7707618674217861
24 hours,chr2.12303268.12303767,-0.5735728857913911
24 hours,chr20.36202875.36203286,-0.35598941509042326
24 hours,chr8.140957364.140957863,0.09242090248811707
24 hours,chr17.8126423.8127340,-0.010790376416805803
24 hours,chr4.24642768.24643579,0.25405863780810733
24 hours,chr2.160209514.160209845,0.13786282349518775
24 hours,chr11.34105057.34106371,-0.10252493135325569
24 hours,chrX.118522206.118522620,0.1879275726251275
24 hours,chr4.2871964.2872170,-0.22128751758220977
24 hours,chr3.58075111.58075414,-0.041861321583741666
24 hours,chr14.67263557.67263973,0.23970588000738946
24 hours,chr1.76281396.76281635,-0.49842129829763165
24 hours,chr18.23515854.23516378,0.15843419825800487
24 hours,chr11.14193652.14193898,-0.7168130217057933
24 hours,chr3.5301513.5302323,0.11360717649881291
24 hours,chr17.70028954.70029503,-0.7806487816493781
24 hours,chr15.84922491.84922899,-0.8209421269316022
24 hours,chr12.90978129.90978640,-0.3764115754386459
24 hours,chr17.67376785.67379293,0.1994415230992379
24 hours,chr4.137545282.137545930,0.11283272873201389
24 hours,chr12.31647134.31647561,-0.3726652197225986
24 hours,chr19.18311276.18312100,-0.12788662226333503
24 hours,chr3.16707239.16707623,0.4001772150672418
24 hours,chr20.37821953.37822322,-0.379286886343501
24 hours,chr15.91530881.91531411,-0.3091524010327009
24 hours,chr16.80459294.80459601,-0.25540606592784154
24 hours,chr19.48830006.48830488,0.06916276434632107
24 hours,chr10.121080173.121080625,-0.39828298155336017
24 hours,chr2.192892970.192893606,-0.31293713934268863
24 hours,chrX.132216854.132218707,-0.04647167913957606
24 hours,chr22.40114369.40114828,-0.5971575646959708
24 hours,chr16.70770593.70771479,0.1475467377480868
24 hours,chr13.31207723.31207948,-0.38760828114669393
24 hours,chr7.42734577.42734846,0.6315471779866123
24 hours,chr7.47844202.47844662,-0.4355427095296387
24 hours,chr2.120103865.120104537,1.2388345930439146
