time,peak,med_3h_lfc
3 hours,chr14.104977531.104978174,-0.06150136173197884
3 hours,chr7.108034679.108035069,-0.10124463092491154
3 hours,chr12.110846628.110847198,-0.4393180911746941
3 hours,chr17.40283841.40283967,-0.2934964706851283
3 hours,chr7.113118025.113118962,0.054848732714936066
3 hours,chrX.80334807.80335517,-0.05315506554258653
3 hours,chr22.18954356.18955192,-0.06193234154919214
3 hours,chr18.36993049.36993334,-0.31975433972585265
3 hours,chr2.44741260.44742045,0.20227461579364858
3 hours,chr15.50461067.50461400,-0.32274658304351767
3 hours,chr14.77422066.77422459,0.049403419422259356
3 hours,chr3.136282837.136283544,-0.21804961337383832
3 hours,chr4.52001668.52002010,0.5523604245256437
3 hours,chr5.115351502.115352065,-0.026822184681000505
3 hours,chr9.11433520.11433821,0.28552144675934954
3 hours,chr14.105093025.105093420,-0.1624260826949837
3 hours,chr1.186927761.186928218,0.39259795514706114
3 hours,chr13.104001649.104002534,0.021386115855830834
3 hours,chr22.30591206.30592486,-0.1904160460763613
3 hours,chr2.217517480.217517719,0.6124620033552762
3 hours,chr1.108721270.108721596,0.3601075909270502
3 hours,chr9.77884112.77884741,0.17809162911634369
3 hours,chr1.2212300.2213333,0.17430726145779918
3 hours,chr4.148069936.148070358,-0.13755460145902854
3 hours,chr14.75860920.75861679,0.1717189859453594
3 hours,chr1.151061096.151061357,-0.129880692783364
3 hours,chr14.56390800.56391289,0.028800258712160798
3 hours,chr5.13632469.13633106,-0.2339303840298993
3 hours,chr3.185930500.185930676,-0.417186341085944
3 hours,chr6.112856966.112857366,-0.0522629529506554
3 hours,chr12.31573718.31574148,-0.0054366957492737455
3 hours,chr2.207226752.207227648,0.2001455070883651
3 hours,chrX.17826793.17827277,-0.30453842212697657
3 hours,chr11.122468770.122469231,-0.27633745623107675
3 hours,chr14.39772523.39773035,0.2613280430177376
3 hours,chr17.3958194.3958423,-0.31654423548326005
3 hours,chr2.111032634.111033591,-0.020032284812795176
3 hours,chr11.31645712.31646479,0.03993700131591105
3 hours,chr10.132938670.132939190,0.07683494960478487
3 hours,chr1.220990458.220990867,-0.14487334593343132
3 hours,chr6.17768399.17768710,-0.049595673566770554
3 hours,chr18.59996374.59996679,0.09108833528029077
3 hours,chr2.70141347.70143014,-0.16482994337111645
3 hours,chr1.179852024.179852339,0.29016466037242994
3 hours,chr18.46343906.46344303,-0.10002870690874183
3 hours,chr12.58489498.58489879,0.17618908863139437
3 hours,chr4.180232958.180233367,0.1728178042593923
3 hours,chr3.81968448.81968978,0.15680334837720844
3 hours,chr8.104075123.104075959,0.05893527009290467
3 hours,chr2.164710332.164710694,0.26925502120215183
3 hours,chr15.33293942.33294364,-0.33178035401555517
3 hours,chr9.105244212.105245763,0.0908179515802976
3 hours,chr1.3366105.3366473,-0.20001924339833277
3 hours,chr3.121664562.121665175,0.012025429921643127
3 hours,chr17.6506785.6507126,0.38686890857481737
3 hours,chr11.134244517.134245085,-0.06119913001425381
3 hours,chr1.144015354.144015693,-0.3053238166252097
3 hours,chr20.35479131.35479560,0.5042589897322196
3 hours,chr20.57425184.57425446,0.25536295732325287
3 hours,chr1.181038463.181038760,-0.08644549596339601
3 hours,chr4.112670931.112671682,-0.09410350822398517
3 hours,chr4.20829902.20830231,0.3193824586774442
3 hours,chr17.51769827.51770811,-0.1054695302521289
3 hours,chr12.54336358.54336750,-0.32293180813756184
3 hours,chr1.47728466.47728659,0.4957585075992091
3 hours,chr2.228180186.228182042,0.15734254234036094
3 hours,chr5.158390569.158390924,-0.2304328986396238
3 hours,chr19.47296094.47296513,-0.07238246603808873
3 hours,chr22.30806413.30806822,-0.20074936336564697
3 hours,chr4.180808267.180808988,0.020597404992911045
3 hours,chrX.34918794.34919206,0.05871400932792348
3 hours,chr2.7180697.7181012,-0.2874864027798831
3 hours,chr2.124798625.124798816,-0.3362765522424237
3 hours,chr1.83099535.83099805,-0.3210525492615533
3 hours,chr13.110640553.110641020,0.16209705824625886
3 hours,chr13.97395601.97396032,0.14714978116308552
3 hours,chr2.120964782.120965131,-0.6669967482547761
3 hours,chr3.49006855.49008360,-0.12313593524498856
3 hours,chr4.17470037.17470756,-0.22850357392939857
3 hours,chr3.123571387.123571773,-0.1856514942868419
3 hours,chr11.9535253.9535761,0.08154465047187165
3 hours,chr20.22775343.22776361,0.24317573955486171
3 hours,chr11.93474018.93474581,-0.2290093611397901
3 hours,chr12.111331113.111331599,-0.27055173962413437
3 hours,chr1.185559703.185560162,0.23922592421005318
3 hours,chr3.55641948.55642259,-0.1780708735294971
3 hours,chr6.101178654.101179367,0.17678073324266963
3 hours,chr8.4107602.4107862,0.6122674050797856
3 hours,chr5.93599474.93599691,0.15886108992143114
3 hours,chrX.88613015.88613755,-0.11899333031196568
3 hours,chr17.61179321.61179732,0.15253595598621295
3 hours,chr3.24318590.24319113,0.326638963929086
3 hours,chr11.105968063.105968446,0.09908783471906735
3 hours,chr8.140189013.140189501,-0.2004838644349145
3 hours,chr2.16507689.16508793,-0.11707062992362927
3 hours,chr9.74672264.74672518,-0.09526881929124309
3 hours,chr9.100229191.100229549,-0.17007740746178962
3 hours,chr16.61773743.61774311,-0.2391626552096351
3 hours,chr3.177851478.177852630,0.15817385809269746
3 hours,chr6.48775253.48775788,-0.30933119667148345
3 hours,chr3.16074376.16074665,0.34616828186245996
3 hours,chrX.150547471.150548333,-0.009604549880631197
3 hours,chr3.79250794.79251062,0.3112801841946794
3 hours,chr6.37144286.37144966,-0.3077209968219792
3 hours,chr4.144371583.144371886,-0.5020715650566732
3 hours,chr7.105852206.105852679,0.11566921031182276
3 hours,chr13.110869970.110870821,0.07088902589752344
3 hours,chr15.89782093.89782267,-0.4197256444248917
3 hours,chr5.1204749.1205195,-0.3731322811761133
3 hours,chrX.30795626.30796286,0.2644451353975363
3 hours,chr19.29329415.29329911,-0.06989953819972872
3 hours,chr5.15757144.15757827,0.25316518987956277
3 hours,chr15.42352406.42352679,-0.10733068570504467
3 hours,chr7.132800464.132800791,0.23410503402798416
3 hours,chr6.157518653.157519048,-0.18141763492195295
3 hours,chr6.155158002.155158381,0.25515960794225667
3 hours,chr6.46848837.46849439,0.1259824661296962
3 hours,chr19.19668466.19669690,0.10057460542375285
3 hours,chr10.61024805.61025136,0.330517160892809
3 hours,chr6.20343911.20344245,0.05094170051576774
3 hours,chr2.175871696.175872366,-0.10772161121944679
3 hours,chr4.35163240.35163448,-0.173477372314037
3 hours,chr18.76740276.76740711,-0.26277552092976464
3 hours,chr10.93999360.93999892,-0.13930769459883097
3 hours,chr14.22315252.22315598,0.102275272741889
3 hours,chr11.76768503.76769448,-0.16302203192425146
3 hours,chr6.105423934.105424815,-0.22418227264663204
3 hours,chr8.8273159.8273670,-0.11662615039096025
3 hours,chr18.48802589.48803310,-0.14452191995779362
3 hours,chr4.143232207.143232754,0.6540566558138493
3 hours,chr2.69724393.69725157,-0.19085077314936738
3 hours,chr3.53113814.53114396,-0.06853072862246967
3 hours,chr12.56667547.56667980,-0.26483902458863534
3 hours,chr12.21437495.21438417,0.020979301831820507
3 hours,chr9.131366618.131367413,0.17719659843280633
3 hours,chr12.117155174.117155944,0.009623669621338315
3 hours,chr9.18422571.18422981,-0.26425572848809037
3 hours,chr10.62057311.62057672,-0.035754993633470455
3 hours,chr13.37747053.37747648,0.37545700352294986
3 hours,chr3.94619700.94620143,-0.0010967132279575686
3 hours,chr22.30459453.30459891,-0.040720895147913994
3 hours,chr13.64417580.64418023,-0.3365215241561532
3 hours,chr7.4077268.4077631,0.33820716062630285
3 hours,chr19.21133803.21134485,-0.28045970382832425
3 hours,chr8.106158968.106159357,-0.528035575275439
3 hours,chr2.145807888.145808460,-0.24973936846965783
3 hours,chr17.44577877.44578511,0.13090725524754032
3 hours,chr14.26984481.26984976,0.260362462666879
3 hours,chr11.131925844.131926198,-0.0944289115257066
3 hours,chr8.26628602.26629421,-0.23464103784993107
3 hours,chr2.162072261.162072690,-0.4065123790912153
3 hours,chr21.29349639.29350347,0.13661509843814912
3 hours,chr9.89839406.89840444,-0.20816654050599737
3 hours,chr12.13339486.13339965,-0.14552398862001725
3 hours,chr11.66311904.66313279,-0.10778338547201738
3 hours,chr7.32154860.32155089,-0.29256318815857296
3 hours,chr3.40939441.40939924,-0.37199351723327445
3 hours,chr18.12776839.12777938,-0.0836018282430464
3 hours,chr12.50224144.50224784,-0.13759017423351239
3 hours,chr22.42425514.42426064,0.020060026231504047
3 hours,chr9.25716128.25716769,-0.2388719796742813
3 hours,chr10.2837131.2838018,-0.39497216927746925
3 hours,chr1.181778551.181779463,-0.07016309616018246
3 hours,chr1.228471898.228472118,-0.04266870631419423
3 hours,chr11.30378279.30378932,-0.7425561558969246
3 hours,chr12.95605055.95605576,-0.15349384267122934
3 hours,chr9.35736218.35736593,0.2385335213303028
3 hours,chrX.102899868.102901048,0.1074542048847884
3 hours,chr7.101729352.101729775,-0.39115191335199373
3 hours,chr12.3175479.3175820,-0.4901798772069934
3 hours,chr1.98989063.98989868,0.4497895847964466
3 hours,chr3.194867307.194867491,-0.08970598770975546
3 hours,chr3.159928691.159929244,0.16919712717914104
3 hours,chr19.47598811.47599291,0.1503145674073152
3 hours,chr2.237486521.237487571,0.1560092106328823
3 hours,chr12.67909726.67909951,-0.5270935659256393
3 hours,chr13.62358008.62358535,-0.12304621661432735
3 hours,chr5.40148540.40148985,0.22058675767991093
3 hours,chr14.49585707.49587076,0.016584324856908417
3 hours,chr9.94843125.94843594,-0.2606974742775331
3 hours,chr15.70356952.70357174,0.36359372781430094
3 hours,chr6.27894386.27894754,-0.04413075615312323
3 hours,chr4.69823468.69823811,-0.30021830006453676
3 hours,chr9.34709623.34710428,0.38958797089792574
3 hours,chr6.17267756.17268518,0.4033206153460118
3 hours,chr8.93361178.93361722,-0.59066433102274
3 hours,chr3.16707239.16707623,-0.35003714617721093
3 hours,chrX.123424465.123424974,-0.08124429818514523
3 hours,chr2.84957777.84958641,0.18475446403893958
3 hours,chr9.131545238.131545795,0.30016435703110145
3 hours,chr14.47619446.47619887,-0.08680317746834998
3 hours,chr4.7430403.7430668,0.20978932317109034
3 hours,chr12.62799796.62800062,-0.0044564465577641155
3 hours,chr11.11444306.11445115,0.0409755352256993
3 hours,chr1.27341646.27343598,0.18079289233380536
3 hours,chr5.115543502.115545233,-0.0022564953868711157
3 hours,chr4.140038564.140039014,-0.044308667561515025
3 hours,chr2.148615504.148615707,-0.19292775582577038
3 hours,chr4.168095933.168096346,0.4493017880323695
3 hours,chr6.85494657.85495337,0.22965648036052588
3 hours,chr8.10089942.10090163,-0.40976019456010027
3 hours,chr6.156953247.156953875,-0.14382262918051092
3 hours,chr1.107879353.107879696,0.19179571714677618
3 hours,chr4.158801138.158801565,-0.3078417032751033
3 hours,chr5.169742731.169743235,0.08436377228709535
3 hours,chr20.1509358.1509531,-0.4707047943248826
3 hours,chr10.24464633.24465807,-0.09706567780830211
3 hours,chr1.65958968.65959299,-0.2529323257551952
3 hours,chr1.54366051.54366330,-0.2674240697079392
3 hours,chr11.92409261.92409802,0.37764147240867296
3 hours,chr1.64734010.64734258,0.2273425152896137
3 hours,chr14.58199567.58200747,0.07454038138551855
3 hours,chr17.67156557.67157126,-0.2709989377440587
3 hours,chr20.11807180.11807928,0.0855258378787016
3 hours,chr9.5885848.5886770,0.10901733913887224
3 hours,chr9.96523967.96524382,-0.07009381046594765
3 hours,chr13.28497609.28497856,-0.39365131241219276
3 hours,chr8.33327724.33328288,0.21385872220620128
3 hours,chr10.90602805.90603128,-0.17492969089213847
3 hours,chr13.51849618.51850075,-0.19074776069816335
3 hours,chr21.34526445.34527183,0.003967245275881659
3 hours,chr7.80087240.80088143,0.20764040851325904
3 hours,chr6.55810550.55811675,-0.22469525555503056
3 hours,chrX.34972289.34972542,-0.4510283390150571
3 hours,chr13.95784359.95785083,0.24327202242528378
3 hours,chr7.39501020.39501420,-0.03447710954157457
3 hours,chr3.36908051.36908604,-0.07512297335131368
3 hours,chr11.23932394.23933178,-0.11260217910833692
3 hours,chr5.59125673.59125870,-0.5702377687930522
3 hours,chr2.9201270.9201880,-0.08405675794197043
3 hours,chr12.71653978.71654513,-0.3034508049967589
3 hours,chr6.127582865.127583314,-0.2878006250368941
3 hours,chr6.2789196.2789529,0.35147140493882045
3 hours,chr19.41219854.41220578,0.12382046762608123
3 hours,chr13.85985887.85986108,0.3376679373514528
3 hours,chr13.109369665.109370115,0.35940775523835344
3 hours,chr2.237732915.237733366,-0.17245467482965493
3 hours,chr11.58524078.58524836,-0.15340198872806443
3 hours,chr8.130764642.130765082,-0.262184362992998
3 hours,chr14.52913324.52913646,-0.2169714084537404
3 hours,chr5.58071419.58071934,0.07723248955126527
3 hours,chr11.12587432.12587977,-0.16543967439312346
3 hours,chr1.1290218.1290492,0.13797405590086953
3 hours,chr16.27253148.27253872,-0.16436506857933209
3 hours,chr8.22036689.22037323,-0.08920624847712677
3 hours,chr19.10762486.10762828,-0.3385147157634326
3 hours,chr14.90265499.90265981,0.3331718114956662
3 hours,chr11.28984695.28984959,0.3290805107084176
3 hours,chr9.27212192.27212671,-0.26763047695028763
3 hours,chr10.110865384.110866074,0.30948865230988964
3 hours,chr3.131708248.131708687,-0.1833911863126494
3 hours,chr3.71875280.71875865,-0.2088147283469124
3 hours,chr12.101705953.101706162,0.48004136426443555
3 hours,chr11.80309194.80309690,0.3278865336664695
3 hours,chr9.137617891.137619057,0.09789895367874646
3 hours,chr14.92783875.92784136,-0.02744286183517275
3 hours,chr3.170564103.170564380,0.22415559517401612
3 hours,chr15.68617074.68617296,0.5586209316217012
3 hours,chr14.68360162.68360538,-0.20943140706336694
3 hours,chr9.106745944.106746233,0.09216846489471098
3 hours,chr9.78982847.78983203,-0.40256636385932276
3 hours,chr21.33036378.33036838,-0.2402173639963836
3 hours,chrX.34521515.34521963,0.2712256135977993
3 hours,chr2.182526905.182527289,0.32015221649843995
3 hours,chr14.28702959.28703250,-0.1373361339171383
3 hours,chr11.79052622.79052952,-0.20106220055623036
3 hours,chr22.19835156.19835345,0.3752119499184492
3 hours,chr13.77478068.77478673,0.2369498276839619
3 hours,chr2.145029733.145030345,-0.2113365723040761
3 hours,chr3.155904319.155904889,0.11984426986911878
3 hours,chr9.84504464.84504646,-0.3424046262425901
3 hours,chr4.81153709.81154279,-0.08219350220092014
3 hours,chr17.61862940.61864091,-0.05998200179542312
3 hours,chr9.113556936.113557264,0.19272125670588097
3 hours,chr19.1767413.1767883,-0.13500846325298543
3 hours,chr6.157078065.157078562,-0.30449959465727366
3 hours,chr5.112915801.112916103,0.39661367639939704
3 hours,chr9.118522149.118522676,-0.14531151046015278
3 hours,chr2.187749100.187749567,-0.30126233427729077
3 hours,chr2.24272949.24273187,0.48280358132210444
3 hours,chr1.3795662.3796920,0.0859883836146631
3 hours,chr6.80433260.80433672,-0.4883694280811564
3 hours,chr7.122834483.122835145,-0.849352345064533
3 hours,chr6.165049333.165049685,-0.27103056258250036
3 hours,chr20.52923098.52923752,0.23807345953717718
3 hours,chr7.116180313.116180689,0.20783365256597686
3 hours,chr14.40106489.40107008,0.3063275887572603
3 hours,chr12.50928297.50928754,0.41709348361402665
3 hours,chr11.110328584.110329074,-0.048231688916136495
3 hours,chr11.32232017.32232469,-0.2789203236207427
3 hours,chr7.30740352.30741102,-0.08119301292601877
3 hours,chr5.107618144.107618958,-0.33963427545904157
3 hours,chr12.55072973.55073285,0.04778111098621701
3 hours,chr7.73357971.73358163,-0.2904641273663793
3 hours,chr16.23511444.23511668,-0.044091781780957184
3 hours,chr11.68370252.68371455,-0.19886530690386506
3 hours,chr4.2591009.2591580,-0.11523277602813176
3 hours,chr1.237559914.237560301,0.09636315912882781
3 hours,chr20.11814120.11814659,0.07938147181306188
3 hours,chr9.107599908.107600790,0.31721522632634125
3 hours,chr1.24394004.24394238,0.8399818395169477
3 hours,chr4.37991338.37992188,0.22685606416955573
3 hours,chr11.70196048.70196381,-0.25312666853943044
3 hours,chr18.63987429.63988009,-0.2684273886198304
3 hours,chr4.103786002.103786289,-1.002797378388364
3 hours,chr10.99236065.99236837,0.15645678213991654
3 hours,chr1.179292411.179292678,0.3372254444297118
3 hours,chr13.94345409.94346038,-0.032500871340201076
3 hours,chr11.70106076.70106565,0.36142474856901674
3 hours,chr10.78255974.78256514,-0.019201632625436282
3 hours,chrX.107755725.107756210,0.19631743123638357
3 hours,chr11.19955548.19956006,0.028384782279240905
3 hours,chr10.89793580.89793924,-0.26784128632535165
3 hours,chr8.34029264.34029848,0.17435678992075854
3 hours,chr5.111948416.111948902,-0.13512148463890683
3 hours,chr2.73932080.73932478,-0.2876814941177633
3 hours,chr12.57512715.57512955,-0.12729970841730912
3 hours,chr2.16413136.16413761,-0.0675064441291946
3 hours,chr11.19225217.19225504,-0.13566668261260145
3 hours,chr3.144499278.144499674,0.30612376692194676
3 hours,chr10.96261999.96262346,-0.3402746400731499
3 hours,chr3.160038825.160039496,-0.11938985515284717
3 hours,chr6.156718770.156718924,0.1923234457692421
3 hours,chr11.5476108.5476671,-0.506262817360829
3 hours,chr9.118418820.118419530,0.21281916794830558
3 hours,chr11.13118142.13118664,-0.2234280399920472
3 hours,chr19.10738785.10739151,-0.22364063717607222
3 hours,chr7.113710411.113710958,-0.08114123792478312
3 hours,chr20.47258516.47259372,0.09625433357366875
3 hours,chr10.106705474.106705999,-0.028363755532958113
3 hours,chr3.168609004.168609319,0.02663959460251706
3 hours,chr2.156399886.156401223,-0.11964708193232187
3 hours,chr9.121930627.121930995,-0.2690228875416188
3 hours,chr8.87140813.87140920,0.10643440643911266
3 hours,chr20.3173124.3174566,-0.09808863232156106
3 hours,chr17.6066309.6066506,0.07556616199102617
3 hours,chr3.176767385.176768030,-0.016525268371698265
3 hours,chr12.50555413.50556007,-0.850318706521577
3 hours,chr3.171320566.171321103,-0.040249623182223804
3 hours,chrX.138378846.138379366,1.2492149057241115
3 hours,chr12.6323305.6323869,-0.12411818280819364
3 hours,chr7.27245646.27246428,0.21554689878652966
3 hours,chr7.2510780.2511160,0.22080026178987744
3 hours,chr1.165257898.165258621,-0.3854125026313353
3 hours,chr18.74661763.74662012,0.23506714214411695
3 hours,chr1.230073434.230073937,-0.24855133429230758
3 hours,chr1.20443707.20444469,-0.16845387570994796
3 hours,chr12.19018561.19019097,-0.13172569439240128
3 hours,chr19.55674848.55675815,-0.09822242042701301
3 hours,chrX.154428307.154429344,0.06923304090442794
3 hours,chr7.147508854.147509635,-0.060532412275727254
3 hours,chr7.76421055.76421462,0.2005280162017944
3 hours,chrX.133229042.133229984,0.2525582317935591
3 hours,chr12.3267564.3268057,-0.5817790215926917
3 hours,chr1.116764060.116764410,-0.02981607089600821
3 hours,chr14.85548805.85549521,-0.2589288726332459
3 hours,chr8.92062037.92062978,0.10961830075464185
3 hours,chr8.27676158.27676432,0.19228184049065028
3 hours,chr6.113847494.113847854,-0.33352464758875783
3 hours,chr3.135034679.135035151,-0.17729271686277182
3 hours,chr5.38193078.38193530,-0.1927838495357448
3 hours,chr12.127810086.127810513,-0.08912686951058446
3 hours,chr3.102741172.102741597,-0.22491474082765228
3 hours,chr5.111550386.111551092,-0.033691673388053456
3 hours,chr12.25804350.25804551,-0.12996058940047156
3 hours,chr22.17569990.17570382,-0.22127974057006494
3 hours,chrX.41406131.41406518,0.88728301273657
3 hours,chr2.13652815.13653346,-0.3308857902167083
3 hours,chr4.53688196.53688706,0.006463728472955843
3 hours,chr3.52682003.52682256,-0.2009457478894805
3 hours,chr6.133502430.133503221,-0.1863055164604468
3 hours,chr11.6405313.6405641,0.14529994573603086
3 hours,chr11.100883817.100884159,0.8811417245044187
3 hours,chr16.46929609.46930197,0.14940456739463226
3 hours,chr13.111247627.111247940,0.20137970689547857
3 hours,chrX.74535301.74537160,-0.07859565892299081
3 hours,chr4.101355809.101356142,0.08492539234199137
3 hours,chr2.176237371.176237881,0.47018429879181967
3 hours,chr1.23392884.23395345,0.16887435158845232
3 hours,chr8.127038708.127038875,0.15964845608545766
3 hours,chr10.81817650.81818067,-0.13674553006266255
3 hours,chr2.42950710.42951578,-0.37396296407906093
3 hours,chr2.54533041.54533501,-0.2517742373513485
3 hours,chr15.33699372.33699696,0.49515503903236313
3 hours,chr2.227184073.227184372,-0.22765605560501379
3 hours,chr1.226979590.226980430,-0.18924656888337532
3 hours,chr15.83733001.83733609,0.017472295180359865
3 hours,chr4.87006200.87007681,0.13433518749358964
3 hours,chr11.43868883.43869503,0.04355874038299773
3 hours,chr10.18886176.18886465,-0.34372985786180243
3 hours,chr13.94673950.94674383,-0.3804408582926473
3 hours,chr3.99648205.99648736,0.30570677779227906
3 hours,chr1.235104055.235104965,-0.03852858289304262
3 hours,chr13.75304863.75305423,-0.2503581494471301
3 hours,chr9.120017771.120018437,-0.22201682872291473
3 hours,chr2.6694608.6694894,0.3470687895145689
3 hours,chr6.96410374.96410876,-0.18453647683896512
3 hours,chr8.112425391.112425674,0.3149882390841852
3 hours,chr10.26890989.26891259,0.0369390278673421
3 hours,chr2.209423473.209424628,-0.06825265988557128
3 hours,chr4.72842233.72843116,0.10924709051776693
3 hours,chr15.62985549.62986202,0.10123576307363358
3 hours,chr5.9384142.9384399,-0.2811962300912242
3 hours,chr13.44372915.44374122,0.16463354589916546
3 hours,chr6.43917980.43918386,-0.03372962034489535
3 hours,chr2.50347062.50348038,0.1083041101577682
3 hours,chr18.31648945.31649393,0.22341249425839083
3 hours,chr10.60990665.60991165,-0.19128716296287518
3 hours,chr20.49104309.49104849,0.093693212802345
3 hours,chr1.220823922.220824540,0.5178778803652857
3 hours,chr6.155014772.155015093,0.2390819399682551
3 hours,chr16.21156760.21157020,-0.23585526966077808
3 hours,chr5.81486762.81486996,-0.0612838814623749
3 hours,chr3.188528472.188528751,-0.5403369383061918
3 hours,chr16.87382887.87384655,-0.07437038474907709
3 hours,chr14.24215573.24216351,0.09122886562205679
3 hours,chr10.50373881.50374408,-0.28865192328549016
3 hours,chr1.233107730.233107983,-0.22968605459748015
3 hours,chr5.61786335.61786810,-0.108894469313082
3 hours,chr5.57504463.57504695,-0.17366254764595312
3 hours,chr19.38374184.38376044,-0.06963820523188069
3 hours,chr9.617570.617940,0.1849699694441327
3 hours,chr11.66886670.66887170,0.012595478329144871
3 hours,chr17.73625057.73625296,-0.12434168859767142
3 hours,chr21.28378026.28378679,-0.1887623037579802
3 hours,chr4.48975149.48975685,-0.30361700481692183
3 hours,chr11.15114603.15115370,0.24844476743619381
3 hours,chr16.8570950.8571527,-0.03096585314373268
3 hours,chr15.36589794.36590247,-0.2647666492310053
3 hours,chr19.10891428.10891992,-0.06153675899750666
3 hours,chr5.175260976.175261444,0.12636436210639557
3 hours,chrX.28613604.28613909,0.3240577775551014
3 hours,chr13.39616092.39616368,-0.23896542369695295
3 hours,chr11.126404326.126404764,-0.16894944807153012
3 hours,chr8.140937853.140938697,0.02234991292862354
3 hours,chr6.27031230.27031675,-0.17475273385232803
3 hours,chr10.102291228.102292005,0.12493340017842547
3 hours,chr1.116064573.116064995,0.20171169366509845
3 hours,chr12.47021320.47021700,0.18250882535945712
3 hours,chr11.92770400.92770902,-0.09469406701658922
3 hours,chr4.98093862.98094737,-0.2239675146449196
3 hours,chr15.36579166.36580087,-0.07140426500516339
3 hours,chr18.24731909.24732377,-0.022486591686184276
3 hours,chr3.21273184.21274168,-0.15147044608395555
3 hours,chr22.24728932.24729286,-0.2865861627304269
3 hours,chr14.58540892.58541818,-0.05880599340563841
3 hours,chr10.50417842.50418635,0.08786074424218437
3 hours,chr1.204323867.204324248,-0.07056011839165999
3 hours,chr21.35084843.35085233,-0.25513603083447967
3 hours,chr11.67639898.67640606,-0.11809672927628823
3 hours,chr4.151226183.151226799,0.1450388671655356
3 hours,chr10.128210018.128210815,-0.12913071175400503
3 hours,chr6.151806987.151808647,0.2837326190210332
3 hours,chr16.72966536.72967072,-0.6466332671016644
3 hours,chr4.14743051.14743671,0.6126085196299478
3 hours,chr21.37659071.37659399,-0.27538011767950915
3 hours,chr2.156021378.156021589,-0.20636344885797814
3 hours,chr6.145147510.145148996,0.19224856339826646
3 hours,chr11.134008421.134009098,0.3663176704244636
3 hours,chr19.42184206.42184873,-0.1331207392746978
3 hours,chr11.131811263.131811699,-0.28929583438476275
3 hours,chr15.39270866.39271362,0.20447845798901154
3 hours,chr3.160129530.160130228,-0.29469261398305413
3 hours,chr18.65909489.65909793,-0.5819411607067424
3 hours,chr20.48339184.48339750,0.11652566958066224
3 hours,chr13.108508364.108508739,0.33575861058430245
3 hours,chr10.36446821.36447206,-0.3629901821951118
3 hours,chr4.39054588.39054917,0.23350534116919353
3 hours,chr21.32050087.32050790,-0.25951997790063186
3 hours,chrX.98606045.98606499,-0.11732066528924617
3 hours,chr14.56816633.56817556,-0.21447929784022435
3 hours,chr13.38998615.38999143,0.37811140229542084
3 hours,chr5.159854716.159855392,0.034212634508336226
3 hours,chr16.70490315.70490735,-0.16309983246843096
3 hours,chr1.28104929.28105683,0.2807891221126384
3 hours,chr2.16478559.16479160,0.18699453583464853
3 hours,chr1.206590086.206590486,0.27479493752578876
3 hours,chr15.94844443.94845707,0.2943826910477958
3 hours,chr7.26007422.26007913,-0.5338014928300857
3 hours,chr1.111164238.111164559,0.2335763525848428
3 hours,chr7.144101937.144102549,-0.23547806503134172
3 hours,chr16.65117998.65118235,-0.10509364098267926
3 hours,chr6.144582906.144583602,0.1903499225716998
3 hours,chr6.111812433.111813094,0.22101797780598975
3 hours,chr1.201153651.201154941,-0.07991007929616423
3 hours,chr1.178282994.178283590,-0.03259915899602728
3 hours,chr1.93623835.93624198,-0.4509827148360626
3 hours,chr7.44780729.44781319,-0.31219524310798197
3 hours,chr11.105181024.105181789,0.24004089174901422
3 hours,chr2.238370022.238371061,0.20318703918055103
3 hours,chr3.15218765.15219214,0.211817757261072
3 hours,chr6.141164098.141164975,-0.1982707185846666
3 hours,chr4.65046467.65047015,0.654561952905894
3 hours,chr2.151238919.151239251,-0.2839108037524141
3 hours,chr22.49487987.49488276,0.04238528718246681
3 hours,chr14.58109812.58110027,0.38254637173314665
3 hours,chr6.36098981.36099584,0.07312357926768476
3 hours,chr5.11616426.11617493,0.11516530330535879
3 hours,chrX.103626956.103627110,0.2997553692652353
3 hours,chr19.48489875.48490021,-0.15422137825607685
3 hours,chr10.116609255.116610079,0.041035913987425676
3 hours,chr1.32372126.32372448,-0.24938503974022183
3 hours,chr11.15615471.15615958,0.06607253535299085
3 hours,chr17.59774283.59775079,0.03580974636408951
3 hours,chr5.1641537.1641853,-0.20764705578085763
3 hours,chr2.102142331.102143517,-0.08746842397072019
3 hours,chr15.84819077.84819881,-0.10878111968028303
3 hours,chr10.91891723.91891930,-0.060566890297050535
3 hours,chr18.51383200.51383474,-0.28546655162249607
3 hours,chr21.15604239.15604943,-0.10798074722591045
3 hours,chr1.91885393.91886990,-0.1092581436593596
3 hours,chr7.92667781.92668234,-0.28050650872635574
3 hours,chr5.132949555.132950417,0.299581109296994
3 hours,chr14.100586442.100587319,0.158270670276067
3 hours,chr2.98515073.98515418,-0.049034948117561705
3 hours,chr3.193832967.193833328,0.34186201872205224
3 hours,chr1.219381301.219381944,-0.24464806938740036
3 hours,chr11.67906758.67907259,-0.3574498145820769
3 hours,chr1.232557778.232558116,-0.6233103931667606
3 hours,chr4.77695781.77696111,-0.2592058548537699
3 hours,chr1.85297951.85298501,0.089159650372600735
3 hours,chr6.108732408.108732848,0.31457373997715044
3 hours,chr5.72075707.72075893,0.08779667709249128
3 hours,chr14.75518836.75519099,-0.21428405930380556
3 hours,chr7.71733114.71733688,-0.15061378686986027
3 hours,chr3.55203158.55203540,0.24501488496348567
3 hours,chr16.23301930.23302731,-0.23319859734217463
